timestamp,movement,state
116,3.026875,recovery
117,2.117395833333333,recovery
118,2.9712630208333333,recovery
119,3.0292447916666667,recovery
120,1.5251432291666667,recovery
121,2.8974479166666667,recovery
122,3.075546875,recovery
123,1.8789713541666666,recovery
124,2.8668619791666665,recovery
125,2.540677083333333,recovery
126,2.215182291666667,recovery
127,2.658919270833333,recovery
128,2.557447916666667,recovery
129,2.015286458333333,recovery
130,2.5235286458333333,recovery
131,1.5022786458333333,recovery
132,2.4936197916666667,recovery
133,1.8547916666666666,recovery
134,2.2059505208333334,recovery
135,2.3418619791666666,recovery
136,1.5802604166666667,recovery
137,2.3407421875,recovery
138,2.528151041666667,recovery
139,1.7308333333333332,recovery
140,2.4704166666666665,recovery
141,2.590703125,recovery
142,1.6286328125,recovery
143,2.4274869791666664,recovery
144,2.669661458333333,recovery
145,1.46578125,recovery
146,2.5150520833333334,recovery
147,2.733098958333333,recovery
148,1.743203125,recovery
149,2.90421875,recovery
150,2.9117578125,recovery
151,1.6521484375,recovery
152,2.7661588541666666,recovery
153,2.790846354166667,recovery
154,1.5732291666666667,recovery
155,1.9409375,recovery
156,2.1227213541666665,recovery
157,3.2953255208333334,recovery
158,3.1954036458333333,recovery
159,2.339583333333333,recovery
160,3.1575130208333335,recovery
161,3.0722395833333334,recovery
162,1.820078125,recovery
163,3.064296875,recovery
164,3.1007291666666665,recovery
165,2.0815755208333333,recovery
166,3.159986979166667,recovery
167,3.1509765625,recovery
168,1.6082682291666666,recovery
169,2.9146223958333333,recovery
170,2.764348958333333,recovery
171,1.9390234375,recovery
172,2.500807291666667,recovery
173,1.9851171875,recovery
174,2.65546875,recovery
175,1.9789713541666667,recovery
176,2.2631901041666667,recovery
177,2.5319010416666665,recovery
178,1.481171875,recovery
179,2.610390625,recovery
180,2.6596744791666667,recovery
181,1.7799609375,recovery
182,2.905859375,recovery
183,2.7752734375,recovery
184,2.399140625,recovery
185,2.7901953125,recovery
186,1.683046875,recovery
187,2.6300260416666665,recovery
188,1.4486458333333334,recovery
189,2.74859375,recovery
190,2.7206901041666667,recovery
191,2.031549479166667,recovery
192,3.6771875,recovery
193,3.841158854166667,recovery
194,5.574309895833333,recovery
195,3.412421875,recovery
196,3.7064583333333334,recovery
197,3.5919010416666666,recovery
198,2.6264583333333333,recovery
199,1.6417447916666668,recovery
200,2.9575390625,recovery
201,2.8620833333333335,recovery
202,2.4480989583333335,recovery
203,1.4176432291666667,recovery
204,1.5330338541666666,recovery
205,2.5542578125,recovery
206,2.4799609375,recovery
207,1.9960026041666667,recovery
208,2.4495703125,recovery
209,1.6633463541666667,recovery
210,2.315546875,recovery
211,1.6588932291666667,recovery
212,3.0469921875,recovery
213,2.7694401041666667,recovery
214,2.6426041666666666,recovery
215,2.2040364583333334,recovery
216,2.2264583333333334,recovery
217,2.6747786458333334,recovery
218,2.250677083333333,recovery
219,2.6084505208333333,recovery
220,2.7896614583333332,recovery
221,1.51515625,recovery
222,2.723294270833333,recovery
223,2.634973958333333,recovery
224,1.910703125,recovery
225,2.7709244791666667,recovery
226,2.3920442708333334,recovery
227,2.3898697916666665,recovery
